chrom	start	stop	gene	transcript	exon
12	102813287	102813468	IGF1	NM_001111285	exon3
12	102869421	102869577	IGF1	NM_001111285	exon2
12	102874097	102874159	IGF1	NM_001111285	exon1
12	111855950	111856681	SH2B3	NM_005475	exon2
12	111884557	111884658	SH2B3	NM_005475	exon3
12	111884746	111884837	SH2B3	NM_005475	exon4
12	111884929	111885023	SH2B3	NM_005475	exon5
12	111885134	111885348	SH2B3	NM_005475	exon6
12	111885460	111885631	SH2B3	NM_005475	exon7
12	111885787	111886106	SH2B3	NM_005475	exon8
12	112856916	112856929	PTPN11	NM_002834	exon1
12	112884080	112884202	PTPN11	NM_002834	exon2
12	112888122	112888316	PTPN11	NM_002834	exon3
12	112890999	112891191	PTPN11	NM_002834	exon4
12	112892368	112892484	PTPN11	NM_002834	exon5
12	112893754	112893867	PTPN11	NM_002834	exon6
12	112910748	112910844	PTPN11	NM_002834	exon7
12	112915455	112915534	PTPN11	NM_002834	exon8
12	112915661	112915819	PTPN11	NM_002834	exon9
12	112919878	112920009	PTPN11	NM_002834	exon10
12	112924279	112924433	PTPN11	NM_002834	exon11
12	112926247	112926314	PTPN11	NM_002834	exon12
12	112926828	112926979	PTPN11	NM_002834	exon13
12	112939948	112940060	PTPN11	NM_002834	exon14
12	112942499	112942568	PTPN11	NM_002834	exon15
12	115109646	115110107	TBX3	NM_016569	exon8
12	115111970	115112640	TBX3	NM_016569	exon7
12	115114118	115114275	TBX3	NM_016569	exon6
12	115115385	115115461	TBX3	NM_016569	exon5
12	115117310	115117456	TBX3	NM_016569	exon4
12	115117718	115117777	TBX3	NM_016569	exon3
12	115118684	115118951	TBX3	NM_016569	exon2
12	115120617	115121005	TBX3	NM_016569	exon1
12	120535049	120535177	RAB35	NM_006861	exon6
12	120536615	120536739	RAB35	NM_006861	exon5
12	120536834	120536958	RAB35	NM_006861	exon4
12	120541630	120541753	RAB35	NM_006861	exon3
12	120546221	120546271	RAB35	NM_006861	exon2
12	120554403	120554454	RAB35	NM_006861	exon1
12	121416572	121416897	HNF1A	NM_000545	exon1
12	121426636	121426835	HNF1A	NM_000545	exon2
12	121431323	121431509	HNF1A	NM_000545	exon3
12	121431967	121432208	HNF1A	NM_000545	exon4
12	121434065	121434216	HNF1A	NM_000545	exon5
12	121434344	121434545	HNF1A	NM_000545	exon6
12	121435277	121435468	HNF1A	NM_000545	exon7
12	121437071	121437192	HNF1A	NM_000545	exon8
12	121437286	121437430	HNF1A	NM_000545	exon9
12	121438868	121438995	HNF1A	NM_000545	exon10
12	133201283	133201396	POLE	NM_006231	exon49
12	133201491	133201580	POLE	NM_006231	exon48
12	133202231	133202356	POLE	NM_006231	exon47
12	133202703	133202903	POLE	NM_006231	exon46
12	133208901	133209094	POLE	NM_006231	exon45
12	133209250	133209381	POLE	NM_006231	exon44
12	133210772	133210964	POLE	NM_006231	exon43
12	133212478	133212610	POLE	NM_006231	exon42
12	133214600	133214725	POLE	NM_006231	exon41
12	133215711	133215884	POLE	NM_006231	exon40
12	133218233	133218437	POLE	NM_006231	exon39
12	133218763	133218983	POLE	NM_006231	exon38
12	133219092	133219315	POLE	NM_006231	exon37
12	133219406	133219582	POLE	NM_006231	exon36
12	133219810	133219916	POLE	NM_006231	exon35
12	133219993	133220146	POLE	NM_006231	exon34
12	133220423	133220563	POLE	NM_006231	exon33
12	133225515	133225658	POLE	NM_006231	exon32
12	133225892	133226101	POLE	NM_006231	exon31
12	133226263	133226475	POLE	NM_006231	exon30
12	133233722	133233844	POLE	NM_006231	exon29
12	133233935	133234015	POLE	NM_006231	exon28
12	133234454	133234556	POLE	NM_006231	exon27
12	133235881	133236095	POLE	NM_006231	exon26
12	133237555	133237750	POLE	NM_006231	exon25
12	133238113	133238270	POLE	NM_006231	exon24
12	133240590	133240734	POLE	NM_006231	exon23
12	133240956	133241048	POLE	NM_006231	exon22
12	133241888	133242036	POLE	NM_006231	exon21
12	133244089	133244234	POLE	NM_006231	exon20
12	133244942	133245088	POLE	NM_006231	exon19
12	133245221	133245323	POLE	NM_006231	exon18
12	133245397	133245525	POLE	NM_006231	exon17
12	133248801	133248908	POLE	NM_006231	exon16
12	133249213	133249425	POLE	NM_006231	exon15
12	133249750	133249863	POLE	NM_006231	exon14
12	133250161	133250293	POLE	NM_006231	exon13
12	133251984	133252103	POLE	NM_006231	exon12
12	133252321	133252406	POLE	NM_006231	exon11
12	133252680	133252790	POLE	NM_006231	exon10
12	133253132	133253239	POLE	NM_006231	exon9
12	133253949	133254029	POLE	NM_006231	exon8
12	133254164	133254305	POLE	NM_006231	exon7
12	133256083	133256237	POLE	NM_006231	exon6
12	133256540	133256632	POLE	NM_006231	exon5
12	133256764	133256808	POLE	NM_006231	exon4
12	133257193	133257273	POLE	NM_006231	exon3
12	133257724	133257865	POLE	NM_006231	exon2
12	133263840	133263901	POLE	NM_006231	exon1
13	21549009	21549503	LATS2	NM_014572	exon8
13	21553830	21553936	LATS2	NM_014572	exon7
13	21555605	21555787	LATS2	NM_014572	exon6
13	21557363	21557945	LATS2	NM_014572	exon5
13	21562020	21563443	LATS2	NM_014572	exon4
13	21565411	21565543	LATS2	NM_014572	exon3
13	21619824	21620165	LATS2	NM_014572	exon2
13	26828779	26828906	CDK8	NM_001260	exon1
13	26911704	26911779	CDK8	NM_001260	exon2
13	26923209	26923319	CDK8	NM_001260	exon3
13	26927877	26928017	CDK8	NM_001260	exon4
13	26956951	26957008	CDK8	NM_001260	exon5
13	26959348	26959479	CDK8	NM_001260	exon6
13	26967504	26967647	CDK8	NM_001260	exon7
13	26970422	26970491	CDK8	NM_001260	exon8
13	26971290	26971362	CDK8	NM_001260	exon9
13	26974590	26974687	CDK8	NM_001260	exon10
13	26975406	26975484	CDK8	NM_001260	exon11
13	26975603	26975761	CDK8	NM_001260	exon12
13	26978093	26978218	CDK8	NM_001260	exon13
13	28578189	28578311	FLT3	NM_004119	exon24
13	28588589	28588694	FLT3	NM_004119	exon23
13	28589294	28589393	FLT3	NM_004119	exon22
13	28589727	28589838	FLT3	NM_004119	exon21
13	28592604	28592726	FLT3	NM_004119	exon20
13	28597487	28597614	FLT3	NM_004119	exon19
13	28598998	28599080	FLT3	NM_004119	exon18
13	28601225	28601378	FLT3	NM_004119	exon17
13	28602315	28602425	FLT3	NM_004119	exon16
13	28608024	28608128	FLT3	NM_004119	exon15
13	28608219	28608351	FLT3	NM_004119	exon14
13	28608438	28608544	FLT3	NM_004119	exon13
13	28609632	28609810	FLT3	NM_004119	exon12
13	28610072	28610180	FLT3	NM_004119	exon11
13	28611322	28611425	FLT3	NM_004119	exon10
13	28622412	28622580	FLT3	NM_004119	exon9
13	28623521	28623674	FLT3	NM_004119	exon8
13	28623772	28623911	FLT3	NM_004119	exon7
13	28624232	28624359	FLT3	NM_004119	exon6
13	28626682	28626811	FLT3	NM_004119	exon5
13	28631484	28631599	FLT3	NM_004119	exon4
13	28636004	28636206	FLT3	NM_004119	exon3
13	28644628	28644749	FLT3	NM_004119	exon2
13	28674605	28674647	FLT3	NM_004119	exon1
13	28877304	28877505	FLT1	NM_002019	exon30
13	28880815	28880909	FLT1	NM_002019	exon29
13	28882980	28883064	FLT1	NM_002019	exon28
13	28885727	28885869	FLT1	NM_002019	exon27
13	28886130	28886235	FLT1	NM_002019	exon26
13	28891635	28891734	FLT1	NM_002019	exon25
13	28893560	28893671	FLT1	NM_002019	exon24
13	28895600	28895722	FLT1	NM_002019	exon23
13	28896399	28896496	FLT1	NM_002019	exon22
13	28896927	28897083	FLT1	NM_002019	exon21
13	28901599	28901687	FLT1	NM_002019	exon20
13	28903752	28903865	FLT1	NM_002019	exon19
13	28908162	28908266	FLT1	NM_002019	exon18
13	28913305	28913437	FLT1	NM_002019	exon17
13	28919582	28919688	FLT1	NM_002019	exon16
13	28931691	28931822	FLT1	NM_002019	exon15
13	28959022	28959168	FLT1	NM_002019	exon14
13	28963933	28964241	FLT1	NM_002019	exon13
13	28971097	28971205	FLT1	NM_002019	exon12
13	28979917	28980031	FLT1	NM_002019	exon11
13	29001296	29001455	FLT1	NM_002019	exon10
13	29001889	29002058	FLT1	NM_002019	exon9
13	29004187	29004304	FLT1	NM_002019	exon8
13	29005273	29005447	FLT1	NM_002019	exon7
13	29007956	29008092	FLT1	NM_002019	exon6
13	29008195	29008357	FLT1	NM_002019	exon5
13	29012358	29012482	FLT1	NM_002019	exon4
13	29041040	29041266	FLT1	NM_002019	exon3
13	29041658	29041754	FLT1	NM_002019	exon2
13	29068917	29068980	FLT1	NM_002019	exon1
13	32890598	32890664	BRCA2	NM_000059	exon2
13	32893214	32893462	BRCA2	NM_000059	exon3
13	32899213	32899321	BRCA2	NM_000059	exon4
13	32900238	32900287	BRCA2	NM_000059	exon5
13	32900379	32900419	BRCA2	NM_000059	exon6
13	32900636	32900750	BRCA2	NM_000059	exon7
13	32903580	32903629	BRCA2	NM_000059	exon8
13	32905056	32905167	BRCA2	NM_000059	exon9
13	32906409	32907524	BRCA2	NM_000059	exon10
13	32910402	32915333	BRCA2	NM_000059	exon11
13	32918695	32918790	BRCA2	NM_000059	exon12
13	32920964	32921033	BRCA2	NM_000059	exon13
13	32928998	32929425	BRCA2	NM_000059	exon14
13	32930565	32930746	BRCA2	NM_000059	exon15
13	32931879	32932066	BRCA2	NM_000059	exon16
13	32936660	32936830	BRCA2	NM_000059	exon17
13	32937316	32937670	BRCA2	NM_000059	exon18
13	32944539	32944694	BRCA2	NM_000059	exon19
13	32945093	32945237	BRCA2	NM_000059	exon20
13	32950807	32950928	BRCA2	NM_000059	exon21
13	32953454	32953652	BRCA2	NM_000059	exon22
13	32953887	32954050	BRCA2	NM_000059	exon23
13	32954144	32954282	BRCA2	NM_000059	exon24
13	32968826	32969070	BRCA2	NM_000059	exon25
13	32971035	32971181	BRCA2	NM_000059	exon26
13	32972299	32972907	BRCA2	NM_000059	exon27
13	41133660	41134997	FOXO1	NM_002015	exon2
13	41239720	41240349	FOXO1	NM_002015	exon1
13	48878049	48878185	RB1	NM_000321	exon1
13	48881416	48881542	RB1	NM_000321	exon2
13	48916735	48916850	RB1	NM_000321	exon3
13	48919216	48919335	RB1	NM_000321	exon4
13	48921961	48921999	RB1	NM_000321	exon5
13	48923092	48923159	RB1	NM_000321	exon6
13	48934153	48934263	RB1	NM_000321	exon7
13	48936951	48937093	RB1	NM_000321	exon8
13	48939030	48939107	RB1	NM_000321	exon9
13	48941630	48941739	RB1	NM_000321	exon10
13	48942663	48942740	RB1	NM_000321	exon11
13	48947541	48947628	RB1	NM_000321	exon12
13	48951054	48951170	RB1	NM_000321	exon13
13	48953730	48953786	RB1	NM_000321	exon14
13	48954189	48954220	RB1	NM_000321	exon15
13	48954301	48954377	RB1	NM_000321	exon16
13	48955383	48955579	RB1	NM_000321	exon17
13	49027129	49027247	RB1	NM_000321	exon18
13	49030340	49030485	RB1	NM_000321	exon19
13	49033824	49033969	RB1	NM_000321	exon20
13	49037867	49037971	RB1	NM_000321	exon21
13	49039134	49039247	RB1	NM_000321	exon22
13	49039341	49039504	RB1	NM_000321	exon23
13	49047496	49047526	RB1	NM_000321	exon24
13	49050837	49050979	RB1	NM_000321	exon25
13	49051491	49051540	RB1	NM_000321	exon26
13	49054134	49054207	RB1	NM_000321	exon27
13	73333933	73334016	DIS3	NM_014953	exon21
13	73334667	73334789	DIS3	NM_014953	exon20
13	73335501	73335659	DIS3	NM_014953	exon19
13	73335784	73335952	DIS3	NM_014953	exon18
13	73336061	73336275	DIS3	NM_014953	exon17
13	73337589	73337745	DIS3	NM_014953	exon16
13	73340110	73340196	DIS3	NM_014953	exon15
13	73342923	73343050	DIS3	NM_014953	exon14
13	73345042	73345126	DIS3	NM_014953	exon13
13	73345219	73345283	DIS3	NM_014953	exon12
13	73345933	73346034	DIS3	NM_014953	exon11
13	73346297	73346413	DIS3	NM_014953	exon10
13	73346831	73346977	DIS3	NM_014953	exon9
13	73347822	73347959	DIS3	NM_014953	exon8
13	73348084	73348197	DIS3	NM_014953	exon7
13	73349349	73349513	DIS3	NM_014953	exon6
13	73350063	73350230	DIS3	NM_014953	exon5
13	73351558	73351631	DIS3	NM_014953	exon4
13	73352325	73352518	DIS3	NM_014953	exon3
13	73354984	73355141	DIS3	NM_014953	exon2
13	73355743	73355970	DIS3	NM_014953	exon1
13	103498617	103498704	ERCC5	NM_000123	exon1
13	103504468	103504643	ERCC5	NM_000123	exon2
13	103506107	103506222	ERCC5	NM_000123	exon3
13	103506638	103506724	ERCC5	NM_000123	exon4
13	103508402	103508462	ERCC5	NM_000123	exon5
13	103510625	103510768	ERCC5	NM_000123	exon6
13	103513857	103514064	ERCC5	NM_000123	exon7
13	103514380	103515453	ERCC5	NM_000123	exon8
13	103518017	103518261	ERCC5	NM_000123	exon9
13	103518612	103518731	ERCC5	NM_000123	exon10
13	103518982	103519195	ERCC5	NM_000123	exon11
13	103520463	103520607	ERCC5	NM_000123	exon12
13	103524548	103524748	ERCC5	NM_000123	exon13
13	103525609	103525693	ERCC5	NM_000123	exon14
13	103527657	103528253	ERCC5	NM_000123	exon15
13	110408651	110408655	IRS2	NM_003749	exon2
13	110434389	110438400	IRS2	NM_003749	exon1
14	35871219	35871266	NFKBIA	NM_020529	exon6
14	35871600	35871869	NFKBIA	NM_020529	exon5
14	35871977	35872065	NFKBIA	NM_020529	exon4
14	35872356	35872566	NFKBIA	NM_020529	exon3
14	35872896	35873004	NFKBIA	NM_020529	exon2
14	35873624	35873850	NFKBIA	NM_020529	exon1
14	36986483	36987225	NKX2-1	NM_001079668	exon3
14	36988190	36988575	NKX2-1	NM_001079668	exon2
14	36989258	36989334	NKX2-1	NM_001079668	exon1
14	38060570	38061916	FOXA1	NM_004496	exon2
14	38064106	38064177	FOXA1	NM_004496	exon1
14	65543194	65543381	MAX	NM_002382	exon5
14	65544631	65544754	MAX	NM_002382	exon4
14	65560426	65560533	MAX	NM_002382	exon3
14	65568264	65568290	MAX	NM_002382	exon2
14	65569022	65569057	MAX	NM_002382	exon1
14	68290261	68290344	RAD51B	NM_133509	exon2
14	68292181	68292294	RAD51B	NM_133509	exon3
14	68301797	68301913	RAD51B	NM_133509	exon4
14	68331720	68331856	RAD51B	NM_133509	exon5
14	68352586	68352705	RAD51B	NM_133509	exon6
14	68353738	68353921	RAD51B	NM_133509	exon7
14	68758601	68758697	RAD51B	NM_133509	exon8
14	68878141	68878244	RAD51B	NM_133509	exon9
14	68934889	68934967	RAD51B	NM_133509	exon10
14	69061202	69061320	RAD51B	NM_133509	exon11
14	81422025	81422194	TSHR	NM_000369	exon1
14	81528492	81528563	TSHR	NM_000369	exon2
14	81534598	81534672	TSHR	NM_000369	exon3
14	81554298	81554372	TSHR	NM_000369	exon4
14	81557413	81557487	TSHR	NM_000369	exon5
14	81558875	81558952	TSHR	NM_000369	exon6
14	81562983	81563051	TSHR	NM_000369	exon7
14	81574719	81574796	TSHR	NM_000369	exon8
14	81606023	81606211	TSHR	NM_000369	exon9
14	81609284	81610697	TSHR	NM_000369	exon10
14	95556835	95557000	DICER1	NM_030621	exon28
14	95557371	95557446	DICER1	NM_030621	exon27
14	95557540	95557702	DICER1	NM_030621	exon26
14	95560225	95560493	DICER1	NM_030621	exon25
14	95562162	95563050	DICER1	NM_030621	exon24
14	95566117	95566272	DICER1	NM_030621	exon23
14	95569683	95570463	DICER1	NM_030621	exon22
14	95571408	95571583	DICER1	NM_030621	exon21
14	95572015	95572120	DICER1	NM_030621	exon20
14	95572378	95572560	DICER1	NM_030621	exon19
14	95573945	95574098	DICER1	NM_030621	exon18
14	95574217	95574430	DICER1	NM_030621	exon17
14	95574661	95574840	DICER1	NM_030621	exon16
14	95577654	95577793	DICER1	NM_030621	exon15
14	95578509	95578584	DICER1	NM_030621	exon14
14	95579429	95579561	DICER1	NM_030621	exon13
14	95582004	95582158	DICER1	NM_030621	exon12
14	95582790	95583032	DICER1	NM_030621	exon11
14	95583959	95584091	DICER1	NM_030621	exon10
14	95590533	95591005	DICER1	NM_030621	exon9
14	95592917	95593085	DICER1	NM_030621	exon8
14	95595809	95595969	DICER1	NM_030621	exon7
14	95596395	95596529	DICER1	NM_030621	exon6
14	95597846	95597976	DICER1	NM_030621	exon5
14	95598852	95599014	DICER1	NM_030621	exon4
14	95599652	95599795	DICER1	NM_030621	exon3
14	105236678	105236757	AKT1	NM_001014431	exon14
14	105237082	105237184	AKT1	NM_001014431	exon13
14	105238702	105238789	AKT1	NM_001014431	exon12
14	105239215	105239429	AKT1	NM_001014431	exon11
14	105239588	105239716	AKT1	NM_001014431	exon10
14	105239792	105239917	AKT1	NM_001014431	exon9
14	105240249	105240317	AKT1	NM_001014431	exon8
14	105241275	105241340	AKT1	NM_001014431	exon7
14	105241413	105241544	AKT1	NM_001014431	exon6
14	105241989	105242136	AKT1	NM_001014431	exon5
14	105242996	105243107	AKT1	NM_001014431	exon4
14	105246425	105246553	AKT1	NM_001014431	exon3
14	105258935	105258980	AKT1	NM_001014431	exon2
15	33022892	33023446	GREM1	NM_013372	exon2
15	40990957	40991043	RAD51	NM_002875	exon2
15	40993262	40993399	RAD51	NM_002875	exon3
15	40998375	40998492	RAD51	NM_002875	exon4
15	41001223	41001314	RAD51	NM_002875	exon5
15	41011003	41011097	RAD51	NM_002875	exon6
15	41020909	41021022	RAD51	NM_002875	exon7
15	41021703	41021832	RAD51	NM_002875	exon8
15	41022051	41022172	RAD51	NM_002875	exon9
15	41023253	41023376	RAD51	NM_002875	exon10
15	41961093	41962156	MGA	NM_001164273	exon2
15	41988273	41989221	MGA	NM_001164273	exon3
15	41991061	41991139	MGA	NM_001164273	exon4
15	41991262	41991357	MGA	NM_001164273	exon5
15	41999926	42000057	MGA	NM_001164273	exon6
15	42000302	42000406	MGA	NM_001164273	exon7
15	42002889	42003547	MGA	NM_001164273	exon8
15	42005349	42005694	MGA	NM_001164273	exon9
15	42019378	42019604	MGA	NM_001164273	exon10
15	42021362	42021547	MGA	NM_001164273	exon11
15	42026720	42026792	MGA	NM_001164273	exon12
15	42028379	42028896	MGA	NM_001164273	exon13
15	42032251	42032401	MGA	NM_001164273	exon14
15	42034744	42035370	MGA	NM_001164273	exon15
15	42040835	42041125	MGA	NM_001164273	exon16
15	42041309	42042813	MGA	NM_001164273	exon17
15	42046635	42046765	MGA	NM_001164273	exon18
15	42049986	42050037	MGA	NM_001164273	exon19
15	42052521	42052727	MGA	NM_001164273	exon20
15	42053937	42054048	MGA	NM_001164273	exon21
15	42054327	42054560	MGA	NM_001164273	exon22
15	42057084	42057260	MGA	NM_001164273	exon23
15	42058202	42059478	MGA	NM_001164273	exon24
15	45003745	45003811	B2M	NM_004048	exon1
15	45007621	45007899	B2M	NM_004048	exon2
15	45008527	45008540	B2M	NM_004048	exon3
15	66679686	66679765	MAP2K1	NM_002755	exon1
15	66727365	66727575	MAP2K1	NM_002755	exon2
15	66729084	66729230	MAP2K1	NM_002755	exon3
15	66735618	66735695	MAP2K1	NM_002755	exon4
15	66736994	66737045	MAP2K1	NM_002755	exon5
15	66774093	66774217	MAP2K1	NM_002755	exon6
15	66777328	66777529	MAP2K1	NM_002755	exon7
15	66779566	66779630	MAP2K1	NM_002755	exon8
15	66781553	66781614	MAP2K1	NM_002755	exon9
15	66782056	66782101	MAP2K1	NM_002755	exon10
15	66782840	66782953	MAP2K1	NM_002755	exon11
15	67358493	67358698	SMAD3	NM_005902	exon1
15	67457233	67457426	SMAD3	NM_005902	exon2
15	67457591	67457722	SMAD3	NM_005902	exon3
15	67459117	67459191	SMAD3	NM_005902	exon4
15	67462892	67462942	SMAD3	NM_005902	exon5
15	67473579	67473791	SMAD3	NM_005902	exon6
15	67477065	67477202	SMAD3	NM_005902	exon7
15	67479703	67479847	SMAD3	NM_005902	exon8
15	67482751	67482874	SMAD3	NM_005902	exon9
15	73991981	73992059	CD276	NM_001024736	exon2
15	73994596	73994934	CD276	NM_001024736	exon3
15	73995113	73995427	CD276	NM_001024736	exon4
15	73996000	73996338	CD276	NM_001024736	exon5
15	73996517	73996813	CD276	NM_001024736	exon6
15	74000680	74000814	CD276	NM_001024736	exon7
15	74001989	74002030	CD276	NM_001024736	exon8
15	74003476	74003511	CD276	NM_001024736	exon9
15	74005275	74005297	CD276	NM_001024736	exon10
15	88420166	88420351	NTRK3	NM_001012338	exon20
15	88423501	88423659	NTRK3	NM_001012338	exon19
15	88428925	88428966	NTRK3	NM_001012338	exon18
15	88472422	88472665	NTRK3	NM_001012338	exon17
15	88476243	88476415	NTRK3	NM_001012338	exon16
15	88483854	88483984	NTRK3	NM_001012338	exon15
15	88576088	88576276	NTRK3	NM_001012338	exon14
15	88669502	88669604	NTRK3	NM_001012338	exon13
15	88670393	88670457	NTRK3	NM_001012338	exon12
15	88671942	88671965	NTRK3	NM_001012338	exon11
15	88678332	88678628	NTRK3	NM_001012338	exon10
15	88679130	88679271	NTRK3	NM_001012338	exon9
15	88679698	88679840	NTRK3	NM_001012338	exon8
15	88680635	88680792	NTRK3	NM_001012338	exon7
15	88690566	88690634	NTRK3	NM_001012338	exon6
15	88726649	88726720	NTRK3	NM_001012338	exon5
15	88727456	88727530	NTRK3	NM_001012338	exon4
15	88799137	88799384	NTRK3	NM_001012338	exon3
15	90627498	90627585	IDH2	NM_002168	exon11
15	90628048	90628140	IDH2	NM_002168	exon10
15	90628233	90628330	IDH2	NM_002168	exon9
15	90628507	90628619	IDH2	NM_002168	exon8
15	90630344	90630495	IDH2	NM_002168	exon7
15	90630671	90630807	IDH2	NM_002168	exon6
15	90631591	90631734	IDH2	NM_002168	exon5
15	90631819	90631979	IDH2	NM_002168	exon4
15	90633711	90633876	IDH2	NM_002168	exon3
15	90634785	90634876	IDH2	NM_002168	exon2
15	90645508	90645622	IDH2	NM_002168	exon1
15	91290623	91290720	BLM	NM_000057	exon2
15	91292597	91293297	BLM	NM_000057	exon3
15	91295017	91295176	BLM	NM_000057	exon4
15	91298041	91298168	BLM	NM_000057	exon5
15	91303377	91303509	BLM	NM_000057	exon6
15	91303824	91304485	BLM	NM_000057	exon7
15	91306196	91306387	BLM	NM_000057	exon8
15	91308526	91308644	BLM	NM_000057	exon9
15	91310140	91310253	BLM	NM_000057	exon10
15	91312363	91312461	BLM	NM_000057	exon11
15	91312668	91312816	BLM	NM_000057	exon12
15	91326052	91326158	BLM	NM_000057	exon13
15	91328151	91328311	BLM	NM_000057	exon14
15	91333879	91334074	BLM	NM_000057	exon15
15	91337397	91337587	BLM	NM_000057	exon16
15	91341420	91341567	BLM	NM_000057	exon17
15	91346751	91346950	BLM	NM_000057	exon18
15	91347397	91347589	BLM	NM_000057	exon19
15	91352367	91352489	BLM	NM_000057	exon20
15	91354435	91354636	BLM	NM_000057	exon21
15	91358332	91358509	BLM	NM_000057	exon22
15	99192811	99192904	IGF1R	NM_000875	exon1
15	99250791	99251336	IGF1R	NM_000875	exon2
15	99434554	99434866	IGF1R	NM_000875	exon3
15	99439986	99440134	IGF1R	NM_000875	exon4
15	99442706	99442850	IGF1R	NM_000875	exon5
15	99451914	99452128	IGF1R	NM_000875	exon6
15	99454544	99454670	IGF1R	NM_000875	exon7
15	99456273	99456511	IGF1R	NM_000875	exon8
15	99459193	99459360	IGF1R	NM_000875	exon9
15	99459901	99460105	IGF1R	NM_000875	exon10
15	99465377	99465660	IGF1R	NM_000875	exon11
15	99467105	99467241	IGF1R	NM_000875	exon12
15	99467754	99467913	IGF1R	NM_000875	exon13
15	99472787	99472889	IGF1R	NM_000875	exon14
15	99473464	99473534	IGF1R	NM_000875	exon15
15	99478053	99478282	IGF1R	NM_000875	exon16
15	99478545	99478655	IGF1R	NM_000875	exon17
15	99482430	99482589	IGF1R	NM_000875	exon18
15	99486152	99486281	IGF1R	NM_000875	exon19
15	99491803	99491937	IGF1R	NM_000875	exon20
15	99500290	99500671	IGF1R	NM_000875	exon21
16	338122	338248	AXIN1	NM_003502	exon11
